rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_ticket_score,36,40,1.1111111111111112,4000,5400,1400,1.35,0.0,1,0.025,0.027777777777777776,0.8093160645706412,0.8000362375774834,54.722500000000004,52.6,4427.6412128044085,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_ticket_score,53,54,1.0188679245283019,5400,5920,520,1.0962962962962963,0.0,1,0.018518518518518517,0.018867924528301886,0.8100987269272716,0.8006007183966143,53.587037037037035,52.25,4340.541992841115,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,55,55,1.0,5500,5910,410,1.0745454545454545,0.0,1,0.01818181818181818,0.01818181818181818,0.8101416336961602,0.8001380311709988,53.96,52.6,4370.8276077537785,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,36,36,1.0,3600,5400,1800,1.5,0.0,1,0.027777777777777776,0.027777777777777776,0.8073552732498027,0.8000362375774834,54.61388888888889,52.7,4408.384391178795,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,53,53,1.0,5300,5920,620,1.1169811320754717,0.0,1,0.018867924528301886,0.018867924528301886,0.8101389369932009,0.8006007183966143,53.643396226415085,52.3,4345.300973408474,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,39,39,1.0,3900,0,-3900,0.0,0.0,0,0.0,0.0,0.8097844713979914,0.8000071309701855,55.22307692307693,53.7,4471.995217652688,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top1_by_direct_expected_return,33,33,1.0,3300,0,-3300,0.0,0.0,0,0.0,0.0,0.8103376898092174,0.8008644992964167,54.696969696969695,52.7,4433.121207091797,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,36,40,1.1111111111111112,4000,5400,1400,1.35,0.0,1,0.025,0.027777777777777776,0.8089211097787141,0.8000362375774834,54.79,52.7,4431.151238328554,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,53,54,1.0188679245283019,5400,5920,520,1.0962962962962963,0.0,1,0.018518518518518517,0.018867924528301886,0.8099896984262605,0.8006007183966143,53.605555555555554,52.25,4341.475642060032,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top2_by_direct_expected_return,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.4271245486625,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804877,52.7,4425.739531158797,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top3_by_direct_expected_return,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.4271245486625,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804877,52.7,4425.739531158797,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top5_by_direct_expected_return,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.4271245486625,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804877,52.7,4425.739531158797,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=1500_top10_by_direct_expected_return,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.4271245486625,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,55,55,1.0,5500,5910,410,1.0745454545454545,0.0,1,0.01818181818181818,0.01818181818181818,0.8101416336961602,0.8001380311709988,53.96,52.6,4370.8276077537785,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,36,36,1.0,3600,5400,1800,1.5,0.0,1,0.027777777777777776,0.027777777777777776,0.8093211710111103,0.8000362375774834,54.23333333333333,52.6,4388.621402819129,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,53,53,1.0,5300,5920,620,1.1169811320754717,0.0,1,0.018867924528301886,0.018867924528301886,0.8101389369932009,0.8006007183966143,53.643396226415085,52.3,4345.300973408474,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,39,39,1.0,3900,0,-3900,0.0,0.0,0,0.0,0.0,0.8104177116941277,0.8000071309701855,54.920512820512826,53.7,4451.003088338541,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=2000_top1_by_direct_ticket_score,33,33,1.0,3300,0,-3300,0.0,0.0,0,0.0,0.0,0.8105068393161057,0.8008644992964167,54.63939393939393,52.7,4429.4723095441705,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,36,40,1.1111111111111112,4000,5400,1400,1.35,0.0,1,0.025,0.027777777777777776,0.8093160645706412,0.8000362375774834,54.722500000000004,52.6,4427.6412128044085,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,53,54,1.0188679245283019,5400,5920,520,1.0962962962962963,0.0,1,0.018518518518518517,0.018867924528301886,0.8100987269272716,0.8006007183966143,53.587037037037035,52.25,4340.541992841115,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=2000_top2_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=2000_top3_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
odds_50plus_score>=0.8_expected>=2000_top5_by_direct_ticket_score,33,34,1.0303030303030303,3400,0,-3400,0.0,0.0,0,0.0,0.0,0.8102767214420673,0.8008644992964167,54.779411764705884,52.75,4439.427124548662,0,0.0,2026-06
odds_50plus_score>=0.8_expected>=2000_top10_by_direct_ticket_score,55,56,1.018181818181818,5600,5910,310,1.0553571428571429,0.0,1,0.017857142857142856,0.01818181818181818,0.8099962613332404,0.8001380311709988,54.028571428571425,52.7,4375.555052549852,5910,1.0,2026-01
odds_50plus_score>=0.8_expected>=2000_top10_by_direct_ticket_score,36,41,1.1388888888888888,4100,5400,1300,1.3170731707317074,0.0,1,0.024390243902439025,0.027777777777777776,0.8094808824042236,0.8000362375774834,54.68780487804879,52.7,4425.739531158796,5400,1.0,2026-02
odds_50plus_score>=0.8_expected>=2000_top10_by_direct_ticket_score,40,40,1.0,4000,0,-4000,0.0,0.0,0,0.0,0.0,0.8087391928438519,0.8002778229590086,53.089999999999996,51.8,4293.465270204707,0,0.0,2026-03
odds_50plus_score>=0.8_expected>=2000_top10_by_direct_ticket_score,53,55,1.0377358490566038,5500,5920,420,1.0763636363636364,0.0,1,0.01818181818181818,0.018867924528301886,0.8099529328809286,0.8006007183966143,53.55090909090908,52.2,4336.8727398911415,5920,1.0,2026-04
odds_50plus_score>=0.8_expected>=2000_top10_by_direct_ticket_score,39,44,1.1282051282051282,4400,0,-4400,0.0,0.0,0,0.0,0.0,0.8098264284533485,0.8000071309701855,54.93181818181817,53.55,4448.4821698971355,0,0.0,2026-05
